id_freelancer;id_trabajo;id_cliente;id_plataforma;Last_Name;Name;Fecha_inicio;Fecha_finalizacion;Job_Category;Platform;Experience_Level;Client_Region;Payment_Method;Job_Completed;Earnings_USD;Hourly_Rate;Job_Success_Rate;Client_Rating;Job_Duration_Days;Project_Type;Rehire_Rate;Marketing_Spend
42;1102;1102;1102;Carter;Debra;18/08/2023;09/10/2024;Customer Support;Upwork;Beginner;USA;Mobile Banking;207;7508;1913;9846;397;36;Fixed;4314;403
43;1103;1103;1103;Morris;Andrew;02/09/2023;30/11/2024;Content Writing;Freelancer;Intermediate;Europe;Crypto;28;2205;3812;9419;354;81;Fixed;6982;272
44;1104;1104;1104;Wright;Stephanie;01/08/2023;18/05/2024;Graphic Design;Freelancer;Expert;USA;Crypto;109;3529;6046;9639;357;34;Fixed;338;50
45;1105;1105;1105;Martinez;Joshua;31/01/2023;19/02/2025;Digital Marketing;PeoplePerHour;Intermediate;Europe;Crypto;279;101;8771;9975;431;12;Fixed;7088;474
46;1106;1106;1106;Hughes;Barbara;20/08/2023;31/03/2024;Content Writing;Freelancer;Beginner;Canada;Mobile Banking;64;2209;3052;5869;494;5;Hourly;1617;54
47;1107;1107;1107;King;Frank;03/03/2023;08/04/2024;Content Writing;Upwork;Beginner;UK;Mobile Banking;19;4440;1652;6981;421;48;Hourly;6438;416
48;1108;1108;1108;Perez;Cynthia;21/01/2023;24/11/2024;Web Development;Upwork;Expert;Australia;Mobile Banking;89;3701;5809;8791;315;40;Hourly;6933;404
49;1109;1109;1109;Young;Ryan;10/05/2023;01/03/2024;Graphic Design;Freelancer;Intermediate;Europe;Crypto;201;7406;2177;848;315;13;Hourly;2273;336
50;1110;1110;1110;Bennett;Rebecca;18/02/2023;13/10/2024;Content Writing;Freelancer;Expert;Asia;Crypto;239;2162;6298;5769;49;26;Hourly;4012;149
51;1111;1111;1111;Cole;Benjamin;07/07/2023;03/04/2024;SEO;Toptal;Beginner;USA;Crypto;267;5815;3003;9079;359;14;Fixed;2158;152
52;1112;1112;1112;Bailey;Shirley;14/05/2023;12/12/2024;App Development;Fiverr;Intermediate;Asia;Crypto;10;1404;2694;6122;318;11;Fixed;5946;450
53;1113;1113;1113;Fisher;Edward;31/07/2023;11/04/2024;Content Writing;PeoplePerHour;Expert;Europe;Crypto;293;5670;4292;6119;42;38;Fixed;4747;218
54;1114;1114;1114;Simmons;Dorothy;09/03/2023;02/02/2025;Digital Marketing;Upwork;Expert;Middle East;Crypto;62;3804;6135;7685;425;80;Fixed;5447;218
55;1115;1115;1115;Parker;Douglas;26/09/2023;26/01/2024;Web Development;PeoplePerHour;Expert;Europe;Mobile Banking;149;259;5681;7965;43;57;Hourly;2375;365
56;1116;1116;1116;Robinson;Marie;18/04/2023;16/11/2024;Data Entry;Toptal;Beginner;USA;Bank Transfer;46;6282;2825;790;353;22;Fixed;2482;395
57;1117;1117;1117;Evans;Peter;13/02/2023;05/02/2025;App Development;Upwork;Expert;Middle East;Bank Transfer;204;7896;8966;5457;303;16;Fixed;129;398
58;1118;1118;1118;Gomez;Alice;21/09/2023;08/06/2024;Web Development;Toptal;Intermediate;Middle East;Crypto;178;6221;1544;9387;493;77;Hourly;3254;485
59;1119;1119;1119;Hernandez;Arthur;17/03/2023;11/07/2024;Data Entry;Toptal;Expert;USA;Bank Transfer;99;287;875;6328;35;76;Hourly;4918;467
60;1120;1120;1120;Cook;Sandra;19/10/2023;22/12/2024;Graphic Design;Freelancer;Beginner;Middle East;Bank Transfer;221;8577;6226;5648;435;82;Fixed;7006;341
61;1121;1121;1121;Morris;Samuel;22/11/2023;17/06/2024;Graphic Design;PeoplePerHour;Expert;UK;Mobile Banking;115;8125;1672;9444;441;29;Hourly;5668;257
62;1122;1122;1122;Diaz;Virginia;16/09/2023;04/08/2024;Content Writing;PeoplePerHour;Beginner;Australia;Crypto;184;1626;5296;9778;422;82;Hourly;4048;387
63;1123;1123;1123;James;Jackie;06/05/2023;16/04/2024;SEO;Freelancer;Beginner;Asia;Crypto;167;8741;9542;9311;363;2;Fixed;7672;44
64;1124;1124;1124;Martinez;Jason;25/09/2023;19/01/2024;Graphic Design;PeoplePerHour;Intermediate;UK;Bank Transfer;123;9806;7137;9048;354;54;Hourly;6035;268
65;1125;1125;1125;Taylor;Craig;28/05/2023;22/06/2024;Customer Support;Freelancer;Intermediate;UK;Crypto;232;9032;6366;8276;42;2;Fixed;7511;310
66;1126;1126;1126;Allen;Ruth;04/09/2023;20/05/2024;Content Writing;Upwork;Expert;USA;Crypto;149;3590;5961;7754;473;3;Hourly;4693;159
67;1127;1127;1127;Clark;Brenda;08/01/2023;18/05/2024;App Development;Toptal;Beginner;USA;Crypto;146;9377;2206;5435;489;56;Hourly;2812;277
68;1128;1128;1128;Adams;Doris;11/10/2023;03/04/2024;Web Development;Toptal;Beginner;Asia;Crypto;126;7307;461;7042;321;72;Hourly;137;344
69;1129;1129;1129;Lopez;Gary;22/09/2023;06/12/2024;Graphic Design;PeoplePerHour;Intermediate;Australia;Bank Transfer;289;199;3754;6863;331;11;Hourly;6083;474
70;1130;1130;1130;Walker;Jacqueline;22/05/2023;20/10/2024;Customer Support;Fiverr;Intermediate;Europe;PayPal;230;1674;9554;6299;489;76;Fixed;1849;54
71;1131;1131;1131;White;Louis;24/05/2023;02/07/2024;Web Development;Toptal;Expert;UK;Bank Transfer;261;7711;2802;8617;447;32;Hourly;3119;144
72;1132;1132;1132;Young;Tammy;01/10/2023;23/07/2024;Web Development;Freelancer;Beginner;Middle East;Mobile Banking;289;2624;4979;7479;477;4;Fixed;4727;453
73;1133;1133;1133;Hernandez;Henry;18/06/2023;15/04/2024;SEO;Fiverr;Intermediate;Australia;PayPal;169;4478;9412;5405;341;9;Fixed;4951;234
74;1134;1134;1134;Hall;Susan;19/01/2023;22/02/2025;Graphic Design;Fiverr;Expert;UK;PayPal;225;7579;7997;6101;418;88;Hourly;5204;178
75;1135;1135;1135;Roberts;Donald;20/03/2023;14/04/2024;Web Development;Toptal;Beginner;Europe;PayPal;73;4319;9663;8416;44;56;Hourly;2164;207
76;1136;1136;1136;Miller;Christine;02/08/2023;14/02/2024;SEO;Toptal;Beginner;Middle East;Bank Transfer;228;7819;6279;5381;436;16;Fixed;3658;135
77;1137;1137;1137;Nelson;Arthur;10/04/2023;05/01/2024;SEO;Toptal;Intermediate;UK;Mobile Banking;128;2158;3671;9256;382;81;Hourly;532;444
78;1138;1138;1138;Evans;Teresa;09/12/2023;20/12/2024;Graphic Design;Freelancer;Expert;Canada;Bank Transfer;16;3997;8353;7476;303;86;Hourly;7789;352
79;1139;1139;1139;Allen;Douglas;14/01/2023;15/11/2024;SEO;Fiverr;Intermediate;Asia;Mobile Banking;56;7949;3269;7403;417;71;Fixed;6093;393
80;1140;1140;1140;Garcia;Albert;29/08/2023;16/08/2024;Graphic Design;PeoplePerHour;Expert;Australia;Bank Transfer;133;4964;2065;7962;351;10;Hourly;7458;481
81;1141;1141;1141;Collins;Jack;13/01/2023;22/11/2024;Customer Support;Freelancer;Beginner;Asia;Bank Transfer;139;6717;721;9123;39;36;Fixed;6335;274
82;1142;1142;1142;Russell;Martha;03/09/2023;24/02/2025;Graphic Design;Upwork;Expert;USA;Bank Transfer;149;2313;657;6739;492;24;Hourly;5142;383
83;1143;1143;1143;Ramirez;George;14/03/2023;09/02/2024;Data Entry;Toptal;Expert;UK;PayPal;131;9854;885;839;38;64;Hourly;2344;397
84;1144;1144;1144;Parker;Judy;08/09/2023;17/02/2025;Web Development;Fiverr;Expert;Middle East;Bank Transfer;230;3865;9638;7829;468;56;Hourly;5667;322
85;1145;1145;1145;Brooks;Dennis;01/09/2023;04/01/2025;Customer Support;Freelancer;Expert;Middle East;Mobile Banking;75;627;8643;6335;338;78;Hourly;5364;182
86;1146;1146;1146;Watson;Barbara;03/08/2023;19/03/2024;Digital Marketing;Upwork;Expert;Australia;Mobile Banking;277;472;107;9393;434;78;Hourly;5217;60
87;1147;1147;1147;Burns;Daniel;18/11/2023;23/04/2024;Graphic Design;Freelancer;Intermediate;Australia;Mobile Banking;191;2813;6813;8987;495;89;Hourly;4429;439
88;1148;1148;1148;Baker;Nancy;28/02/2023;03/04/2024;Web Development;Freelancer;Expert;Asia;PayPal;7;1279;7955;8292;32;22;Fixed;4701;62
89;1149;1149;1149;Watson;Brandon;19/11/2023;21/08/2024;App Development;PeoplePerHour;Expert;Middle East;Bank Transfer;289;3226;9828;9253;302;52;Fixed;3341;360
90;1150;1150;1150;Harris;Patricia;19/09/2023;24/03/2024;SEO;PeoplePerHour;Beginner;Middle East;Bank Transfer;26;8995;4059;9336;387;50;Hourly;4635;214
91;1151;1151;1151;Martinez;Victor;01/01/2023;03/10/2024;Content Writing;Freelancer;Expert;Middle East;Crypto;170;737;2114;8542;319;47;Hourly;2383;359
92;1152;1152;1152;Evans;Rachel;07/09/2023;02/01/2024;Graphic Design;Upwork;Beginner;UK;PayPal;250;772;8603;9185;45;23;Fixed;6636;138
93;1153;1153;1153;Collins;Henry;30/01/2023;22/02/2025;SEO;Fiverr;Intermediate;Middle East;Mobile Banking;238;796;3516;8487;483;76;Fixed;230;430
94;1154;1154;1154;Gonzalez;Betty;18/02/2023;01/05/2024;SEO;Fiverr;Intermediate;USA;Mobile Banking;162;4387;6183;8401;387;83;Fixed;1595;133
95;1155;1155;1155;Wright;Steven;13/12/2023;28/09/2024;SEO;Toptal;Expert;Middle East;Bank Transfer;155;2762;4204;8093;352;19;Hourly;4054;33
96;1156;1156;1156;Perry;Maria;04/03/2023;10/04/2024;SEO;Toptal;Intermediate;USA;Mobile Banking;217;757;4322;8764;387;52;Hourly;5608;192
97;1157;1157;1157;Cole;Charles;30/03/2023;12/09/2024;SEO;Fiverr;Expert;UK;Bank Transfer;222;8676;7458;5793;445;34;Hourly;4064;354
98;1158;1158;1158;Mitchell;Lori;28/02/2023;24/02/2024;Graphic Design;Freelancer;Intermediate;Australia;Bank Transfer;250;533;3934;9404;302;29;Fixed;2937;472
99;1159;1159;1159;Ward;Paul;04/02/2023;11/11/2024;App Development;Freelancer;Expert;USA;Crypto;280;1583;7084;9359;418;61;Fixed;4907;319
100;1160;1160;1160;Gonzalez;Katie;27/09/2023;03/02/2025;Digital Marketing;PeoplePerHour;Expert;UK;PayPal;155;219;636;5146;423;85;Hourly;3429;476
101;1161;1161;1161;Perez;Adam;29/04/2023;17/01/2025;Data Entry;PeoplePerHour;Beginner;Middle East;Bank Transfer;200;1070;3584;9129;428;35;Fixed;753;86
102;1162;1162;1162;Simmons;Shannon;27/12/2023;19/02/2025;SEO;Toptal;Beginner;UK;Bank Transfer;25;7143;3531;5644;348;5;Hourly;7459;209
103;1163;1163;1163;Brown;Daniel;18/03/2023;17/11/2024;SEO;Fiverr;Beginner;Middle East;Bank Transfer;261;6516;7614;6676;443;76;Hourly;4517;461
104;1164;1164;1164;Robinson;Lillian;17/10/2023;18/12/2024;Data Entry;Freelancer;Beginner;Asia;Crypto;21;897;3488;8718;318;7;Fixed;3295;80
105;1165;1165;1165;King;Robert;28/03/2023;10/02/2025;App Development;Fiverr;Expert;UK;Bank Transfer;55;8937;6517;5804;34;41;Hourly;616;321
106;1166;1166;1166;Johnson;Linda;07/06/2023;18/10/2024;Customer Support;Upwork;Intermediate;Australia;PayPal;274;3396;7041;909;475;2;Fixed;1257;414
1;1167;1167;1167;Smith;James;23/08/2023;13/09/2024;Web Development;Fiverr;Beginner;USA;PayPal;87;4063;6755;9161;448;89;Fixed;4323;338
2;1168;1168;1168;Johnson;Mary;17/05/2023;23/09/2024;App Development;Upwork;Beginner;Asia;Mobile Banking;128;8128;6231;7537;303;10;Hourly;3354;479
3;1169;1169;1169;Williams;John;13/09/2023;01/02/2024;Web Development;PeoplePerHour;Beginner;Australia;PayPal;294;81;4429;5032;35;44;Hourly;7444;189
4;1170;1170;1170;Jones;Patricia;01/11/2023;17/01/2025;Data Entry;PeoplePerHour;Intermediate;Canada;Mobile Banking;266;8418;4046;6435;343;70;Fixed;1084;437
5;1171;1171;1171;Brown;Robert;21/06/2023;05/01/2024;Digital Marketing;Toptal;Expert;Middle East;PayPal;53;7927;5864;8085;354;35;Hourly;487;347
6;1172;1172;1172;Miller;Jennifer;27/10/2023;19/01/2025;Customer Support;Fiverr;Beginner;USA;Mobile Banking;10;6220;1105;9906;35;62;Fixed;6185;232
7;1173;1173;1173;Davis;Michael;20/09/2023;14/10/2024;Web Development;Fiverr;Beginner;Australia;Bank Transfer;121;7880;882;8159;313;74;Hourly;4395;391
8;1174;1174;1174;Wilson;Linda;18/03/2023;25/06/2024;Data Entry;Upwork;Beginner;USA;Crypto;122;9744;834;6299;392;73;Fixed;1598;425
9;1175;1175;1175;Moore;William;24/06/2023;05/01/2024;Content Writing;PeoplePerHour;Intermediate;Canada;Crypto;267;2365;3791;817;447;20;Fixed;7807;168
10;1176;1176;1176;Taylor;Elizabeth;13/07/2023;24/02/2024;Data Entry;Upwork;Beginner;Europe;Crypto;133;115;5885;770;421;35;Hourly;4626;442
11;1177;1177;1177;Anderson;David;02/05/2023;01/01/2024;App Development;PeoplePerHour;Beginner;Middle East;Bank Transfer;175;1978;9356;8899;435;37;Hourly;5299;250
12;1178;1178;1178;Thomas;Susan;01/01/2023;13/01/2025;Customer Support;Upwork;Intermediate;Middle East;Crypto;31;5061;3081;5535;316;72;Fixed;2656;167
13;1179;1179;1179;Jackson;Richard;20/02/2023;04/10/2024;Customer Support;PeoplePerHour;Intermediate;UK;PayPal;203;7583;7553;8805;49;54;Fixed;4384;230
14;1180;1180;1180;White;Jessica;14/05/2023;22/05/2024;Data Entry;Upwork;Beginner;Middle East;Mobile Banking;101;6275;1286;7706;468;80;Fixed;4004;149
15;1181;1181;1181;Harris;Charles;07/08/2023;01/01/2024;App Development;PeoplePerHour;Beginner;Middle East;Bank Transfer;21;5497;5472;9815;461;28;Fixed;1524;151
16;1182;1182;1182;Martin;Sarah;11/09/2023;17/02/2024;Data Entry;Upwork;Intermediate;Australia;Crypto;177;634;8898;6709;465;70;Hourly;1743;37
17;1183;1183;1183;Thompson;Joseph;25/03/2023;05/11/2024;Customer Support;Fiverr;Expert;Asia;PayPal;105;6520;5741;8163;487;32;Hourly;6862;385
18;1184;1184;1184;Garcia;Karen;04/03/2023;15/11/2024;Customer Support;Toptal;Intermediate;Middle East;PayPal;190;6735;6354;966;409;11;Hourly;2679;380
19;1185;1185;1185;Martinez;Thomas;11/01/2023;21/03/2024;Graphic Design;Upwork;Expert;Middle East;Bank Transfer;188;5294;9123;5513;34;42;Fixed;2365;296
20;1186;1186;1186;Roberts;Nancy;11/01/2023;01/05/2024;Data Entry;Toptal;Beginner;Canada;Bank Transfer;219;8204;7296;9686;423;23;Hourly;4534;488
21;1187;1187;1187;Clark;Christopher;03/03/2023;24/02/2025;SEO;Fiverr;Beginner;Asia;Crypto;255;8001;7111;8439;449;30;Fixed;6381;274
22;1188;1188;1188;Rodriguez;Betty;26/05/2023;13/01/2025;Data Entry;Fiverr;Expert;Canada;Mobile Banking;220;1798;6071;5339;448;9;Fixed;1434;104
23;1189;1189;1189;Lewis;Daniel;10/09/2023;04/12/2024;Customer Support;PeoplePerHour;Intermediate;USA;Crypto;33;7720;6513;6505;404;88;Hourly;5038;385
24;1190;1190;1190;Lee;Helen;30/06/2023;03/02/2024;Graphic Design;Toptal;Beginner;USA;Crypto;106;2254;8135;8541;314;59;Hourly;1834;347
25;1191;1191;1191;Walker;Paul;12/10/2023;30/09/2024;Graphic Design;Freelancer;Expert;Middle East;Bank Transfer;127;1942;9803;5337;374;28;Fixed;1255;351
26;1192;1192;1192;Hall;Sandra;14/03/2023;23/04/2024;Content Writing;PeoplePerHour;Intermediate;Middle East;Crypto;58;7068;8056;7911;484;88;Fixed;1369;61
27;1193;1193;1193;Allen;Mark;30/08/2023;16/03/2024;App Development;Toptal;Expert;UK;Crypto;287;3143;7222;6729;417;79;Hourly;6839;466
28;1194;1194;1194;Young;Ashley;06/07/2023;10/01/2024;Digital Marketing;Upwork;Intermediate;USA;Mobile Banking;106;1023;1788;8105;408;33;Fixed;1826;15
29;1195;1195;1195;King;Donald;21/06/2023;01/03/2024;Web Development;Upwork;Intermediate;Australia;PayPal;121;4074;8262;5229;354;47;Hourly;1316;349
30;1196;1196;1196;Scott;Dorothy;30/11/2023;22/02/2025;Web Development;Fiverr;Intermediate;Middle East;PayPal;108;9684;7492;9358;374;22;Hourly;4065;149
31;1197;1197;1197;Green;George;30/05/2023;19/01/2024;Data Entry;Freelancer;Intermediate;Australia;Mobile Banking;49;6665;7819;9867;479;29;Fixed;6908;141
32;1198;1198;1198;Adams;Deborah;25/06/2023;25/07/2024;Content Writing;Upwork;Expert;Middle East;PayPal;118;4379;2695;9844;433;34;Fixed;2837;115
33;1199;1199;1199;Baker;Edward;01/06/2023;15/01/2025;Data Entry;Toptal;Expert;Australia;Crypto;35;6765;9083;8748;457;42;Fixed;3952;311
34;1200;1200;1200;Nelson;Helen;07/12/2023;22/03/2024;Web Development;Toptal;Expert;Europe;Mobile Banking;168;1527;1424;565;391;52;Fixed;1279;64
35;1201;1201;1201;Carter;Steven;25/08/2023;07/01/2025;App Development;Upwork;Expert;Australia;Mobile Banking;193;5739;2909;8791;426;47;Fixed;4144;428
36;1202;1202;1202;Mitchell;Emily;12/05/2023;07/11/2024;Customer Support;Toptal;Expert;Asia;Bank Transfer;297;9012;6799;5123;35;74;Hourly;5043;309
37;1203;1203;1203;Perez;Brian;11/12/2023;01/09/2024;App Development;Toptal;Intermediate;USA;PayPal;199;7379;690;5111;441;51;Hourly;4996;193
38;1204;1204;1204;Roberts;Melissa;04/09/2023;23/04/2024;App Development;Fiverr;Beginner;Middle East;Bank Transfer;296;6494;3477;6618;386;45;Hourly;3327;341
39;1205;1205;1205;Evans;Jack;28/10/2023;07/05/2024;Graphic Design;Freelancer;Beginner;USA;Crypto;265;8547;7164;7443;389;75;Hourly;3209;429
40;1206;1206;1206;Gonzalez;Amy;27/07/2023;20/02/2025;Customer Support;Fiverr;Expert;Asia;Mobile Banking;211;51;4185;8852;43;34;Fixed;1746;160
41;1207;1207;1207;Nelson;Kevin;22/07/2023;31/01/2024;Digital Marketing;Freelancer;Expert;Asia;Crypto;56;8512;502;8416;487;21;Hourly;3568;462
42;1208;1208;1208;Carter;Debra;22/08/2023;24/04/2024;Customer Support;Toptal;Beginner;Australia;PayPal;53;6893;2045;723;313;13;Fixed;1696;305
43;1209;1209;1209;Morris;Andrew;27/03/2023;27/02/2024;Content Writing;Freelancer;Intermediate;Canada;Bank Transfer;10;9105;8885;6368;465;54;Fixed;6366;360
44;1210;1210;1210;Wright;Stephanie;12/12/2023;06/11/2024;Graphic Design;Toptal;Expert;Canada;PayPal;228;6022;2616;9986;358;25;Fixed;7764;277
45;1211;1211;1211;Martinez;Joshua;18/06/2023;04/04/2024;Digital Marketing;Toptal;Intermediate;Asia;Crypto;27;7953;1573;7131;389;21;Fixed;7791;295
46;1212;1212;1212;Hughes;Barbara;19/03/2023;07/10/2024;Content Writing;Fiverr;Beginner;Canada;Bank Transfer;149;5155;6981;7257;304;1;Fixed;7055;38
47;1213;1213;1213;King;Frank;16/05/2023;02/01/2025;Content Writing;Fiverr;Beginner;Middle East;PayPal;114;7752;4687;5818;36;58;Hourly;5206;360
48;1214;1214;1214;Perez;Cynthia;26/04/2023;06/01/2025;Web Development;PeoplePerHour;Expert;UK;Crypto;216;2964;8068;8974;401;69;Fixed;5906;168
49;1215;1215;1215;Young;Ryan;31/08/2023;12/10/2024;Graphic Design;Upwork;Intermediate;Europe;PayPal;45;5206;8684;8468;311;86;Fixed;2996;458
50;1216;1216;1216;Bennett;Rebecca;12/07/2023;26/11/2024;Content Writing;PeoplePerHour;Expert;Australia;Mobile Banking;176;8348;8537;6104;398;71;Hourly;5415;67
51;1217;1217;1217;Cole;Benjamin;07/01/2023;11/02/2024;SEO;PeoplePerHour;Beginner;UK;Bank Transfer;190;3218;3474;5412;485;13;Hourly;419;6
52;1218;1218;1218;Bailey;Shirley;01/04/2023;31/07/2024;App Development;Freelancer;Intermediate;Canada;Bank Transfer;218;2649;5303;8402;321;52;Hourly;4374;84
53;1219;1219;1219;Fisher;Edward;19/09/2023;13/06/2024;Content Writing;Toptal;Expert;Australia;Bank Transfer;56;5766;6676;8273;453;23;Fixed;6304;198
54;1220;1220;1220;Simmons;Dorothy;22/08/2023;25/04/2024;Digital Marketing;Toptal;Expert;UK;Mobile Banking;74;2285;3559;6366;382;21;Fixed;2973;131
55;1221;1221;1221;Parker;Douglas;16/05/2023;15/07/2024;Web Development;Toptal;Expert;USA;Bank Transfer;200;2849;89;9754;431;6;Fixed;3226;75
56;1222;1222;1222;Robinson;Marie;13/11/2023;07/06/2024;Data Entry;Upwork;Beginner;Canada;Mobile Banking;155;7063;5209;5755;352;20;Fixed;7472;249
57;1223;1223;1223;Evans;Peter;10/03/2023;08/01/2024;App Development;Freelancer;Expert;UK;Bank Transfer;113;9753;622;7162;332;76;Hourly;1394;346
58;1224;1224;1224;Gomez;Alice;05/11/2023;26/01/2025;Web Development;Freelancer;Intermediate;Middle East;PayPal;122;5523;9531;9718;332;40;Hourly;4399;442
59;1225;1225;1225;Hernandez;Arthur;25/09/2023;24/07/2024;Data Entry;Toptal;Expert;USA;PayPal;99;68;8068;7099;314;9;Hourly;739;208
60;1226;1226;1226;Cook;Sandra;12/12/2023;15/03/2024;Graphic Design;PeoplePerHour;Beginner;Canada;PayPal;260;908;2324;8193;337;50;Hourly;5273;83
61;1227;1227;1227;Morris;Samuel;18/07/2023;14/01/2024;Graphic Design;Upwork;Expert;Europe;PayPal;48;9658;3232;6988;433;28;Hourly;4825;222
62;1228;1228;1228;Diaz;Virginia;16/07/2023;29/01/2024;Content Writing;PeoplePerHour;Beginner;Asia;Mobile Banking;71;5430;9837;6371;476;11;Hourly;2748;252
63;1229;1229;1229;James;Jackie;20/01/2023;19/10/2024;SEO;Fiverr;Beginner;Canada;Crypto;160;3082;4049;992;463;75;Fixed;3403;409
64;1230;1230;1230;Martinez;Jason;29/06/2023;16/01/2024;Graphic Design;Freelancer;Intermediate;Middle East;Crypto;210;4555;7945;7047;437;88;Fixed;6964;30
65;1231;1231;1231;Taylor;Craig;18/04/2023;22/03/2024;Customer Support;Freelancer;Intermediate;Europe;PayPal;278;9668;4745;947;322;56;Hourly;4915;354
66;1232;1232;1232;Allen;Ruth;23/05/2023;04/12/2024;Content Writing;PeoplePerHour;Expert;Europe;Crypto;159;5839;8709;615;358;79;Hourly;4603;200
67;1233;1233;1233;Clark;Brenda;01/08/2023;21/09/2024;App Development;Upwork;Beginner;Europe;Crypto;183;2581;7186;6066;362;35;Hourly;1697;452
68;1234;1234;1234;Adams;Doris;11/02/2023;02/02/2025;Web Development;Freelancer;Beginner;Australia;Bank Transfer;64;7521;718;5156;35;81;Hourly;1112;51
69;1235;1235;1235;Lopez;Gary;16/01/2023;17/12/2024;Graphic Design;PeoplePerHour;Intermediate;Australia;Mobile Banking;78;4769;3297;8258;403;25;Fixed;7746;367
70;1236;1236;1236;Walker;Jacqueline;09/09/2023;26/01/2024;Customer Support;Upwork;Intermediate;Asia;PayPal;53;4913;5801;6843;407;19;Fixed;3639;71
71;1237;1237;1237;White;Louis;27/01/2023;27/12/2024;Web Development;PeoplePerHour;Expert;Europe;Crypto;275;4088;9299;9322;371;31;Fixed;5222;20
72;1238;1238;1238;Young;Tammy;12/02/2023;07/01/2024;Web Development;Upwork;Beginner;Asia;Crypto;77;2502;1469;7366;371;81;Hourly;1558;15
73;1239;1239;1239;Hernandez;Henry;08/07/2023;24/07/2024;SEO;Toptal;Intermediate;USA;PayPal;200;2896;6211;9841;466;50;Hourly;5782;434
74;1240;1240;1240;Hall;Susan;01/08/2023;05/05/2024;Graphic Design;Upwork;Expert;Europe;Bank Transfer;183;8114;3371;5928;458;87;Hourly;7528;15
75;1241;1241;1241;Roberts;Donald;23/06/2023;01/06/2024;Web Development;Fiverr;Beginner;UK;PayPal;52;6672;8949;9343;362;63;Fixed;503;401
76;1242;1242;1242;Miller;Christine;12/06/2023;14/02/2024;SEO;Toptal;Beginner;Europe;Bank Transfer;76;8946;7769;8883;483;47;Fixed;1883;174
77;1243;1243;1243;Nelson;Arthur;12/02/2023;23/08/2024;SEO;PeoplePerHour;Intermediate;Australia;Crypto;117;9583;4012;8855;491;1;Fixed;5072;311
78;1244;1244;1244;Evans;Teresa;30/09/2023;21/04/2024;Graphic Design;Toptal;Expert;Australia;Mobile Banking;249;3512;2087;9224;365;58;Hourly;6364;411
79;1245;1245;1245;Allen;Douglas;24/06/2023;20/01/2024;SEO;Toptal;Intermediate;UK;Bank Transfer;163;1209;609;8805;371;10;Fixed;3845;337
80;1246;1246;1246;Garcia;Albert;30/05/2023;23/02/2025;Graphic Design;PeoplePerHour;Expert;UK;Bank Transfer;278;4676;6401;8131;401;8;Fixed;7159;77
81;1247;1247;1247;Collins;Jack;08/05/2023;06/05/2024;Customer Support;PeoplePerHour;Beginner;Canada;PayPal;272;7106;4358;5656;488;26;Hourly;5541;439
82;1248;1248;1248;Russell;Martha;27/12/2023;15/10/2024;Graphic Design;Fiverr;Expert;USA;Crypto;34;3772;349;5163;475;34;Fixed;7295;239
83;1249;1249;1249;Ramirez;George;31/08/2023;27/02/2025;Data Entry;PeoplePerHour;Expert;USA;Mobile Banking;101;3610;9862;9604;321;19;Hourly;5365;36
84;1250;1250;1250;Parker;Judy;12/08/2023;01/09/2024;Web Development;Freelancer;Expert;USA;PayPal;255;6167;4928;8083;379;78;Hourly;1919;231
85;1251;1251;1251;Brooks;Dennis;05/06/2023;03/06/2024;Customer Support;Freelancer;Expert;Middle East;PayPal;11;6639;7623;8983;411;72;Hourly;3168;399
